gene	E003	E004	E005	E006	E007	E008	E017	E021	E022	E028	E029	E032	E033	E034	E046	E050	E051	E055	E056	E057	E059	E080	E081	E082	E083	E084	E085	E086	E088	E089	E090	E091	E092	E093	E094	E097	E098	E100	E109	E114	E116	E117	E118	E119	E120	E121	E122	E123	E124	E125	E126	E127	E128
ENSG00000183579	21	28	23	11	21	21	17	40	41	13	8	16	22	20	13	13	15	15	14	12	10	41	17	26	24	25	26	64	43	22	24	46	21	9	14	39	19	26	32	9	13	3	20	15	19	32	5	15	11	19	13	20	18
ENSG00000183580	6	9	1	6	7	4	9	5	7	2	0	0	0	0	0	0	1	13	12	7	12	18	7	9	18	3	0	16	11	11	11	2	5	2	1	12	4	8	0	3	2	3	2	0	12	15	10	1	0	8	15	0	10
ENSG00000183597	17	6	8	11	31	13	17	26	33	10	12	35	23	26	22	28	30	12	12	6	14	31	12	15	21	11	7	30	17	32	33	28	23	23	11	38	21	41	19	12	18	5	21	25	13	32	12	62	17	14	10	10	8
ENSG00000183598	4	5	3	5	9	5	4	5	7	2	5	9	6	11	6	4	3	4	6	7	7	8	4	6	8	7	3	6	8	5	7	8	7	11	6	15	8	6	7	5	5	6	3	2	3	4	2	12	3	3	4	3	4
ENSG00000183605	8	16	14	12	9	8	10	22	18	6	6	15	15	23	9	8	11	19	10	6	7	28	9	12	16	10	7	19	11	8	7	20	8	14	8	29	13	33	18	12	19	8	10	3	12	11	10	13	7	12	11	18	14
ENSG00000183607	3	5	4	3	3	3	5	4	4	6	2	2	2	4	3	3	2	5	5	7	5	2	2	2	4	1	1	3	7	10	14	4	4	2	20	2	2	2	2	13	1	3	1	6	9	11	2	1	2	3	10	5	5
ENSG00000183615	11	5	7	8	6	7	16	12	14	6	7	28	24	41	23	11	14	12	14	7	11	21	9	9	13	11	7	15	12	16	16	13	15	20	7	25	15	27	15	11	21	9	17	5	5	7	12	19	9	9	20	9	10
ENSG00000183617	14	5	3	6	22	4	7	23	18	4	7	23	17	21	5	13	14	11	8	3	5	7	4	6	5	9	4	25	4	11	11	21	4	10	3	22	8	23	12	13	6	8	15	7	4	8	5	10	13	4	6	6	5
ENSG00000183621	5	6	10	24	16	5	19	15	16	10	19	9	9	19	10	9	6	26	21	8	12	10	8	14	38	15	7	24	26	38	37	25	18	24	14	22	14	39	19	6	12	9	3	13	21	27	23	9	27	21	21	11	20
ENSG00000183624	5	3	4	5	3	3	10	5	5	5	5	12	8	11	7	8	8	14	12	8	6	6	8	5	4	6	4	6	3	6	5	10	3	4	3	11	6	10	7	4	13	3	1	3	9	11	6	5	2	7	11	9	7
ENSG00000183625	2	2	3	3	1	1	2	3	4	4	6	6	6	14	13	6	6	1	2	4	1	1	6	3	1	1	1	4	8	4	4	3	6	7	2	1	3	2	6	1	4	3	1	3	3	6	1	1	8	1	8	4	1
ENSG00000183629	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0
ENSG00000183632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183638	11	7	9	2	19	8	7	23	31	7	2	1	4	3	0	9	11	11	9	7	2	13	8	6	9	1	0	17	10	10	12	14	5	7	1	2	7	12	6	15	1	8	1	13	3	6	11	13	4	10	7	13	10
ENSG00000183640	2	2	2	0	3	1	1	1	1	2	1	2	2	1	1	3	1	1	0	2	5	1	3	7	0	1	1	6	1	3	1	1	0	1	0	0	2	2	2	1	2	1	1	1	0	1	0	2	2	0	0	5	0
ENSG00000183643	3	3	3	2	13	0	3	8	20	2	1	1	2	2	2	0	1	0	0	2	2	1	14	19	10	0	0	3	7	11	9	2	0	3	1	1	0	3	0	8	0	1	0	2	6	12	0	0	2	9	4	7	8
ENSG00000183644	8	15	13	17	18	5	17	15	22	17	6	9	9	8	4	11	6	18	21	22	7	6	4	8	7	2	1	15	15	8	10	14	9	13	1	5	2	7	3	8	6	0	4	23	18	16	0	7	6	13	18	24	20
ENSG00000183647	7	9	5	5	12	8	6	16	13	7	3	21	12	17	6	12	12	13	6	11	8	11	3	6	8	6	7	8	5	9	8	11	7	14	3	8	4	13	3	19	12	3	5	5	6	9	5	2	8	7	7	8	5
ENSG00000183648	9	8	5	9	12	4	11	18	18	4	8	17	16	26	11	14	13	12	6	4	6	13	8	9	9	8	8	16	13	6	7	11	8	10	10	22	7	8	10	11	9	7	9	4	9	9	8	14	12	10	7	15	7
ENSG00000183653	0	1	1	1	3	2	4	13	9	1	0	1	0	1	0	0	2	3	3	4	4	9	10	9	2	7	12	9	1	5	5	3	0	1	0	6	4	2	5	0	0	1	0	4	7	6	1	15	4	2	3	2	3
ENSG00000183654	5	6	2	2	7	4	3	6	7	3	0	0	1	1	0	2	2	2	2	4	2	9	4	5	12	2	2	5	2	2	2	3	3	2	1	2	2	1	2	2	1	2	1	3	1	2	2	1	0	2	2	2	2
ENSG00000183657	6	7	5	14	7	6	20	12	11	17	21	1	0	6	8	6	10	23	21	14	12	21	3	4	11	10	9	12	17	22	21	13	17	13	13	37	16	18	7	18	17	16	13	13	19	15	34	36	12	19	25	18	21
ENSG00000183662	4	3	0	0	2	2	0	4	3	0	0	0	0	4	0	0	0	2	1	0	0	1	14	16	0	1	0	3	2	6	6	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSG00000183665	9	14	9	13	8	6	15	13	23	7	4	18	11	15	8	7	15	19	14	9	12	11	9	9	17	8	7	27	14	8	9	20	9	7	4	12	9	14	5	12	13	11	9	11	12	15	9	28	14	11	9	31	12
ENSG00000183671	9	7	3	1	7	7	2	12	8	6	2	2	1	1	0	2	2	11	11	3	4	16	9	6	5	0	0	2	3	5	6	17	0	0	1	6	0	2	0	4	1	4	2	4	7	6	1	0	2	4	10	6	7
ENSG00000183675	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183682	9	8	0	11	5	6	7	16	8	6	5	9	6	14	4	6	9	13	14	4	3	9	3	1	12	6	2	14	11	4	6	7	9	2	0	24	11	9	4	1	3	1	8	5	17	36	9	7	3	6	9	9	3
ENSG00000183684	18	12	9	14	21	8	18	47	31	14	14	42	27	41	18	25	28	27	17	10	14	14	9	11	23	7	12	22	14	20	19	34	16	18	9	37	19	57	18	54	36	9	43	14	9	25	7	19	28	14	13	27	14
ENSG00000183688	1	0	0	1	5	2	0	6	11	0	3	0	2	6	2	1	2	1	0	1	0	0	1	0	0	1	1	3	0	1	1	0	1	2	0	0	0	1	0	4	0	0	5	0	0	0	0	0	4	0	0	2	0
ENSG00000183695	7	5	6	5	6	7	7	19	16	5	2	5	9	7	8	6	7	6	7	4	3	6	5	8	13	5	5	7	11	5	5	10	9	8	7	3	8	7	6	3	3	3	5	4	7	9	7	3	3	5	4	7	5
ENSG00000183696	7	17	15	20	14	6	22	19	22	23	23	12	16	40	30	16	14	21	24	25	21	17	8	10	19	12	7	19	14	13	11	35	6	16	4	19	9	42	17	12	11	14	9	24	13	17	15	5	35	14	15	57	13
ENSG00000183706	6	2	2	0	5	0	0	1	10	10	4	14	11	6	10	10	15	0	0	4	0	1	3	8	1	0	0	1	1	0	0	7	0	11	1	3	7	10	4	16	3	5	2	8	1	0	1	4	16	0	0	9	1
ENSG00000183709	5	4	5	4	8	2	4	15	17	1	1	2	2	7	5	10	7	4	3	2	4	9	3	4	4	5	3	15	5	5	5	12	6	1	2	1	3	0	7	23	2	4	7	1	0	1	0	11	0	2	3	4	1
ENSG00000183715	23	15	6	2	24	15	10	44	37	4	1	1	0	2	0	1	2	6	6	2	8	15	23	27	40	3	1	18	18	15	21	2	9	7	5	3	5	2	7	3	4	0	3	4	5	10	1	1	4	4	7	3	6
ENSG00000183722	11	16	12	16	9	7	19	18	13	4	5	7	5	10	5	9	8	14	15	4	7	7	8	18	23	8	6	19	22	19	24	11	8	11	5	18	11	11	6	3	5	2	6	11	15	12	11	4	6	11	15	18	11
ENSG00000183723	17	8	14	10	12	7	15	35	21	11	8	10	11	9	5	11	13	15	17	13	10	17	13	12	20	9	10	31	25	15	19	17	12	10	12	20	10	18	20	16	2	7	15	12	13	13	4	11	13	13	12	19	13
ENSG00000183726	4	5	3	11	4	3	12	5	7	6	6	6	6	13	10	8	8	11	12	8	7	7	3	5	9	1	3	7	9	6	5	4	4	7	3	7	3	6	6	3	7	10	5	7	14	18	6	13	11	10	19	15	13
ENSG00000183729	9	2	6	2	7	6	1	9	13	5	2	2	3	16	2	9	14	9	9	8	6	5	9	13	9	3	2	16	8	12	7	5	8	13	1	5	5	6	3	8	0	4	4	11	7	11	6	0	9	8	4	5	6
ENSG00000183733	6	7	1	1	6	4	1	6	8	4	6	5	2	5	5	6	2	2	4	4	1	6	5	3	6	0	0	6	7	5	5	3	4	2	3	1	5	1	3	5	2	4	10	3	3	5	2	5	9	5	4	6	6
ENSG00000183734	16	2	5	2	20	15	2	26	21	7	11	19	10	17	13	17	14	14	8	7	6	3	7	10	6	18	12	35	22	18	17	27	20	14	6	19	15	10	20	6	2	0	7	6	3	7	1	10	11	6	3	7	1
ENSG00000183735	8	8	6	15	6	5	14	15	17	4	6	13	16	30	13	9	13	10	10	3	7	15	6	8	5	5	6	14	10	6	6	9	5	18	6	10	8	9	7	14	15	6	4	7	13	14	11	22	7	5	12	15	8
ENSG00000183742	9	14	12	19	9	11	14	23	22	13	21	25	14	5	13	22	19	13	15	14	8	10	8	8	14	27	27	9	22	12	15	21	26	10	11	10	22	10	34	6	47	7	6	11	7	9	5	29	23	16	11	24	18
ENSG00000183747	0	0	0	0	0	0	0	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	3	2	1	1	1	12	3	5	4	1	2	0	2	9	5	3	0	3	0	0	5	0	5	4	2	0	1	0	2	0	0
ENSG00000183748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
ENSG00000183751	37	25	11	21	49	23	28	59	50	28	25	76	53	64	27	37	59	32	31	20	21	25	26	27	30	26	28	56	32	49	41	61	43	43	15	72	46	79	49	44	41	24	45	23	16	29	13	33	32	16	16	39	16
ENSG00000183760	9	1	2	6	8	3	10	13	19	8	3	4	7	18	8	14	7	16	15	9	12	2	2	3	0	11	7	25	4	4	0	13	9	2	3	3	3	4	13	48	1	4	10	9	6	8	5	4	4	4	11	12	6
ENSG00000183762	20	13	9	15	28	19	8	32	28	6	12	16	12	22	15	19	15	29	24	11	7	21	18	28	18	13	11	32	43	30	25	21	18	29	13	50	18	28	16	8	14	6	20	4	10	15	1	20	13	10	26	7	11
ENSG00000183763	10	9	5	6	15	8	5	12	14	6	5	14	6	10	5	8	10	10	5	3	6	11	13	21	8	12	9	7	8	11	9	5	12	9	2	3	4	8	12	6	3	5	10	2	4	6	7	4	5	4	6	6	2
ENSG00000183765	7	11	5	5	8	9	6	25	22	4	6	8	5	9	7	6	4	13	9	6	1	9	2	3	5	5	4	12	7	4	7	13	7	6	4	13	2	8	6	5	8	6	7	4	6	8	2	6	8	4	8	10	5
ENSG00000183773	24	19	14	19	43	17	18	33	37	13	14	50	35	36	24	22	32	22	21	14	19	20	10	11	19	28	25	37	16	17	23	37	25	22	8	26	33	52	33	23	18	6	35	37	12	20	9	55	27	16	18	20	13
ENSG00000183775	4	6	2	10	8	5	10	5	4	4	5	10	7	17	6	11	6	11	9	8	4	8	8	12	6	12	9	14	10	8	11	4	10	6	4	2	7	3	9	18	7	7	1	4	10	10	13	4	5	9	10	5	8
ENSG00000183778	17	10	19	10	19	15	6	26	39	2	0	2	1	3	2	2	2	8	6	7	1	7	15	12	16	29	26	27	14	6	9	20	14	14	13	7	28	6	37	6	2	0	4	2	14	16	3	1	3	11	6	4	10
ENSG00000183779	30	24	12	19	27	14	28	46	34	7	18	35	17	26	13	25	19	25	16	14	17	18	27	27	18	27	25	49	38	29	27	25	29	28	12	24	22	28	27	13	3	7	19	10	18	18	13	11	28	27	25	18	30
ENSG00000183780	6	8	3	1	7	6	4	12	10	9	3	0	1	8	3	7	7	2	3	13	4	3	8	6	3	5	1	6	6	8	6	6	7	10	3	0	4	2	2	15	7	5	2	9	4	6	0	3	3	7	1	11	8
ENSG00000183783	6	6	4	3	4	5	1	7	8	3	1	2	1	0	0	2	5	1	1	2	4	6	11	13	6	4	2	6	4	3	6	1	7	2	8	1	3	2	1	2	1	0	2	2	1	1	2	1	0	3	1	1	7
ENSG00000183784	4	6	9	2	5	3	5	12	9	4	19	16	8	11	18	20	13	3	3	4	10	5	3	5	4	10	8	9	8	8	10	19	1	8	6	8	13	7	10	7	5	0	2	6	3	5	3	29	26	4	3	5	2
ENSG00000183785	6	1	5	6	8	7	10	17	20	5	2	12	7	11	8	12	8	8	5	4	5	10	4	9	23	6	5	13	7	18	18	15	4	7	8	17	12	36	12	4	25	1	8	7	12	20	4	4	8	8	11	7	9
ENSG00000183791	9	4	3	2	4	8	3	15	17	0	2	8	3	4	4	3	2	3	2	0	3	2	2	1	2	0	0	6	2	1	1	6	1	1	1	5	3	2	2	1	0	0	3	1	1	2	2	0	2	2	1	6	2
ENSG00000183793	4	1	0	1	5	3	0	10	13	1	2	1	0	1	2	1	1	4	4	2	0	3	3	6	3	3	2	7	4	1	3	2	5	1	2	5	10	5	8	5	0	1	10	4	2	4	0	0	0	2	3	3	3
ENSG00000183798	13	10	2	5	21	8	6	27	25	4	2	2	5	6	6	11	12	34	21	4	6	8	6	3	15	4	3	33	11	42	45	14	16	10	1	16	9	33	7	6	4	0	42	3	4	12	2	5	7	4	12	14	0
ENSG00000183801	5	13	5	1	10	2	4	20	18	2	8	20	10	1	3	4	4	19	14	4	3	7	13	12	10	12	8	20	7	12	12	17	8	9	4	12	12	15	6	1	5	7	5	3	5	3	2	0	16	2	12	3	0
ENSG00000183807	7	3	1	4	8	3	5	6	5	2	0	1	0	1	0	7	3	7	4	1	2	10	3	5	5	3	1	4	20	10	9	3	6	2	1	2	2	2	2	1	0	1	4	1	3	1	1	3	0	1	2	0	3
ENSG00000183808	9	7	6	11	7	5	13	18	18	3	5	23	9	23	14	10	11	12	9	7	7	13	9	13	21	14	13	24	9	7	13	15	10	12	5	12	10	11	7	13	14	7	12	10	7	13	7	33	16	10	10	24	12
ENSG00000183813	6	3	6	3	5	8	5	15	6	7	3	4	9	22	3	9	8	6	8	8	4	5	3	2	8	6	3	7	11	3	2	5	7	16	3	6	3	1	5	7	3	3	6	7	4	5	4	15	3	2	6	5	5
ENSG00000183826	3	6	6	4	3	1	8	3	5	2	3	7	3	5	4	4	3	7	8	7	5	3	9	8	8	5	5	4	5	2	3	8	6	2	4	5	6	4	6	5	1	2	1	6	8	7	5	9	3	7	4	4	8
ENSG00000183831	4	4	3	2	1	5	4	7	5	3	0	0	0	1	0	2	2	5	5	4	6	1	5	7	1	1	1	1	4	2	2	7	3	1	1	2	0	1	1	2	0	0	1	4	4	5	4	17	0	2	3	3	3
ENSG00000183833	3	5	2	3	4	3	3	3	5	2	7	7	5	9	5	4	6	3	4	2	4	5	1	2	3	6	4	2	2	2	2	5	4	2	4	6	6	2	8	9	8	2	1	2	2	2	3	2	3	3	5	2	2
ENSG00000183840	5	10	7	7	4	2	5	2	3	8	0	0	0	0	0	4	0	9	14	13	1	2	8	7	11	22	14	2	4	2	3	5	12	1	8	2	5	4	18	10	0	5	4	9	5	8	2	1	1	6	10	8	8
ENSG00000183844	4	3	1	0	7	6	1	13	20	0	0	3	2	9	4	3	1	0	1	2	5	5	2	3	8	8	9	11	7	1	11	16	8	25	12	0	20	5	28	1	2	2	16	0	0	2	0	1	7	2	3	1	2
ENSG00000183850	5	11	6	3	5	7	6	17	18	4	2	3	2	2	5	7	6	5	3	5	5	4	4	8	6	8	8	14	7	8	5	30	8	7	2	11	6	6	3	4	1	0	6	1	5	4	2	2	3	8	4	3	5
ENSG00000183853	19	16	17	16	16	18	19	29	20	12	2	6	5	2	2	4	7	36	23	7	12	23	13	14	28	18	8	28	31	20	29	10	16	8	2	32	10	10	9	11	2	6	1	15	14	26	11	1	2	14	19	21	17
ENSG00000183856	7	10	15	9	7	8	6	10	9	7	6	16	11	17	10	11	15	10	8	7	5	6	4	7	7	8	7	14	6	11	13	9	15	21	6	6	5	10	9	14	6	11	6	7	9	11	6	11	8	4	9	10	5
ENSG00000183873	15	18	3	6	13	11	6	18	14	3	1	3	4	10	3	6	9	12	9	4	9	8	10	10	30	6	6	9	8	8	4	5	6	6	1	5	3	20	6	7	2	1	5	3	8	17	5	5	2	2	6	5	3
ENSG00000183876	10	18	13	17	16	6	18	14	12	11	2	0	0	0	1	4	1	25	24	15	14	11	15	9	12	7	1	18	25	15	15	26	22	2	3	11	5	7	1	15	0	10	8	10	9	16	2	9	0	13	22	15	17
ENSG00000183889	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000183891	2	4	2	8	5	1	4	1	3	9	7	4	3	4	4	7	8	15	9	6	5	5	6	8	6	9	6	6	4	4	4	8	4	4	1	6	1	7	8	9	13	4	3	5	6	10	6	13	6	4	15	7	5
ENSG00000183908	4	5	3	1	6	3	1	19	16	3	1	1	0	0	1	2	1	1	1	5	1	6	11	17	7	1	1	23	13	14	15	4	6	2	1	0	5	2	1	2	0	1	1	7	3	5	4	2	2	1	5	5	0
ENSG00000183914	25	12	11	7	29	19	11	35	25	9	13	42	17	30	9	15	26	19	11	6	7	17	21	24	19	6	8	33	21	18	15	16	17	18	3	18	10	16	7	36	8	3	7	6	6	14	4	8	17	7	11	11	4
ENSG00000183941	3	15	4	9	12	5	5	11	3	8	8	12	8	18	9	3	4	11	9	11	13	10	4	7	12	15	11	14	15	8	10	6	12	17	3	15	5	10	11	17	16	10	5	6	2	4	3	16	4	4	7	8	3
ENSG00000183955	12	17	10	14	19	13	23	28	24	11	15	27	22	39	12	11	15	30	28	14	11	17	9	13	17	17	13	26	21	16	20	20	15	22	14	30	15	28	19	32	15	11	15	12	13	19	12	22	16	20	28	17	18
ENSG00000183960	7	6	3	1	6	5	0	8	6	2	4	6	2	5	4	3	4	3	3	1	8	7	7	9	5	5	4	6	5	4	4	4	7	5	4	3	3	2	6	3	1	0	2	1	0	2	1	4	1	1	2	0	2
ENSG00000183963	23	18	18	22	27	19	25	41	42	14	14	41	28	37	18	15	15	39	36	19	13	22	15	15	44	27	29	54	33	52	47	48	48	33	23	77	39	66	31	24	9	11	22	17	23	34	13	14	24	23	26	52	23
ENSG00000183971	31	13	10	21	43	19	28	50	47	12	23	63	34	54	22	24	44	40	41	13	17	32	9	10	44	14	14	59	29	57	48	52	50	52	20	73	44	66	20	41	20	12	40	20	24	34	16	17	34	21	24	21	16
ENSG00000183977	1	0	3	0	5	1	0	0	4	0	1	0	2	0	0	5	4	1	0	4	2	8	2	2	2	2	1	1	2	2	4	4	4	1	1	1	0	0	1	0	0	0	0	0	0	0	5	17	0	1	1	1	2
ENSG00000183978	9	7	4	13	15	4	21	20	21	6	6	31	11	17	10	9	11	23	18	5	12	15	6	3	12	18	18	31	17	10	16	19	21	17	11	21	20	22	15	28	12	7	40	6	6	12	6	20	8	24	8	10	26
ENSG00000183979	25	10	10	19	27	10	18	45	34	19	27	56	34	52	28	32	37	33	20	12	19	15	7	8	24	12	16	29	12	25	24	47	22	25	13	56	16	74	29	77	52	12	59	13	7	25	4	22	42	13	17	30	11
ENSG00000184005	5	11	9	4	2	3	5	6	6	3	3	4	4	2	5	7	6	11	8	5	9	4	5	6	5	12	7	13	21	10	9	4	11	3	2	3	4	5	5	5	3	1	1	5	3	5	10	0	3	7	4	2	5
ENSG00000184007	13	22	12	18	13	10	21	19	14	12	27	28	29	57	34	22	18	20	23	11	10	19	8	7	20	25	20	15	23	20	19	26	23	54	18	31	21	32	21	27	31	23	9	14	25	20	16	35	21	15	21	36	19
ENSG00000184009	35	25	24	30	41	31	36	50	53	22	29	42	36	38	24	30	32	42	39	17	23	22	36	36	42	24	26	59	36	41	31	47	38	44	31	45	38	58	29	60	12	22	51	25	25	43	25	20	32	34	28	32	34
ENSG00000184012	9	7	1	0	17	4	4	19	22	1	1	3	2	1	2	5	2	0	3	4	1	2	0	6	4	35	28	30	13	1	2	14	32	14	49	3	52	4	41	0	1	1	16	4	1	3	0	0	4	2	2	4	1
ENSG00000184014	13	10	8	21	10	7	15	26	19	7	15	16	21	23	17	16	16	19	17	8	9	17	10	11	33	9	9	15	16	13	15	23	9	23	5	14	9	29	9	13	11	11	8	14	14	16	15	19	15	13	16	15	11
ENSG00000184022	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	3	0	0	0	0
ENSG00000184029	1	4	3	5	1	1	6	7	7	7	1	2	3	2	2	3	1	6	5	5	2	5	12	15	2	1	2	12	7	2	1	19	4	6	2	1	9	3	3	6	2	6	2	5	5	5	2	17	3	5	6	5	9
ENSG00000184032	0	1	0	0	3	0	0	0	1	3	0	1	0	2	2	0	0	0	0	1	5	0	1	3	3	1	0	2	1	3	2	0	0	0	0	1	4	2	0	0	1	1	0	1	0	0	0	3	0	1	0	4	0
ENSG00000184040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184047	5	7	9	8	12	4	6	18	20	4	7	31	20	47	23	11	14	8	3	3	5	11	2	6	6	4	3	13	4	8	2	10	9	8	2	13	2	12	5	15	8	2	10	5	2	7	1	9	13	4	4	13	3
ENSG00000184056	4	5	6	2	5	2	6	13	15	4	5	10	14	14	9	3	7	5	6	2	7	4	4	6	3	6	5	10	7	5	4	13	9	10	4	13	11	10	11	11	9	3	4	7	4	7	4	19	6	5	4	11	6
ENSG00000184058	36	21	3	17	65	17	12	61	50	4	5	35	20	26	7	38	24	26	16	9	8	8	4	9	34	8	3	60	47	44	32	32	26	47	3	12	10	54	10	7	6	3	33	29	10	26	7	57	11	10	20	7	3
ENSG00000184060	12	6	5	10	12	7	12	23	23	7	8	20	19	13	9	13	8	13	12	3	2	9	3	3	5	5	10	16	9	10	14	19	7	8	5	3	8	7	10	25	9	4	10	6	2	9	3	12	14	5	8	8	5
ENSG00000184076	9	9	9	16	17	6	21	21	34	15	4	6	8	8	9	6	10	22	16	12	5	21	9	8	13	8	5	14	16	16	16	17	16	12	12	16	14	34	14	10	10	5	12	11	17	25	5	16	10	15	16	23	16
ENSG00000184108	4	9	10	1	0	5	3	17	10	2	0	0	0	0	0	0	1	1	1	3	2	5	1	1	0	0	0	2	5	2	2	14	1	0	0	0	0	0	0	4	0	4	0	1	1	1	0	0	0	1	2	2	3
ENSG00000184110	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184113	5	4	3	8	10	4	9	15	19	4	1	4	7	3	1	10	11	12	7	9	7	16	10	9	11	2	2	18	15	17	16	8	15	6	1	9	1	21	3	0	2	1	13	17	17	20	16	62	3	9	8	6	9
ENSG00000184117	8	5	5	7	11	3	6	17	19	6	6	16	15	12	11	9	14	8	5	8	8	15	8	10	7	13	15	17	9	11	7	18	5	10	3	12	8	16	18	6	8	9	23	8	5	7	3	18	8	7	5	11	4
ENSG00000184140	2	1	1	10	1	1	17	4	8	6	1	1	0	1	1	2	1	11	7	7	8	2	2	2	1	6	5	6	1	1	1	0	0	1	0	1	1	1	1	6	3	3	1	8	6	9	1	0	0	10	12	6	10
ENSG00000184144	13	8	2	1	16	3	1	10	10	1	1	4	1	2	1	4	2	3	1	1	2	6	15	12	1	1	1	6	2	6	6	1	6	1	1	1	1	4	2	6	1	2	1	1	2	5	1	1	2	0	1	1	1
ENSG00000184148	1	4	0	0	0	0	0	1	1	8	0	0	0	0	0	0	3	0	0	6	0	6	3	1	0	4	4	0	0	0	0	2	5	0	3	0	0	0	1	3	3	1	0	8	0	0	0	0	0	0	1	12	0
ENSG00000184154	18	22	16	16	22	12	16	25	28	18	20	37	30	44	26	19	22	29	19	18	15	19	19	20	20	9	17	29	21	27	17	32	17	21	12	45	13	38	22	21	26	15	10	16	16	24	18	27	26	16	24	37	19
ENSG00000184155	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	1	0	0	4	0	0	0	0
ENSG00000184156	9	9	4	7	17	7	4	16	22	1	2	6	4	14	4	8	8	5	4	6	3	16	23	26	19	4	5	13	8	12	10	4	6	11	4	4	7	7	23	16	3	2	5	3	1	6	1	2	4	7	6	6	8
ENSG00000184162	16	14	9	9	19	11	14	29	26	9	9	33	17	29	14	17	14	15	12	10	12	7	15	19	7	6	9	20	10	11	11	18	9	13	9	27	9	29	9	14	25	8	11	8	7	10	8	10	16	5	11	16	5
ENSG00000184163	14	11	2	9	12	11	14	16	11	9	7	30	13	20	8	11	16	19	20	8	5	10	3	4	5	9	12	30	6	11	9	13	14	6	4	11	2	26	9	12	10	7	27	6	9	16	5	12	5	12	9	13	9
ENSG00000184164	24	7	4	17	24	16	19	36	31	9	20	48	43	55	35	29	33	26	18	7	14	19	14	20	31	10	6	36	19	31	31	35	31	34	21	59	25	47	21	13	23	9	29	15	10	19	13	8	30	12	15	13	6
ENSG00000184166	0	0	1	0	0	0	3	5	3	0	0	2	2	2	3	2	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	2	0	1	3	0	0	1	1	0	0	0	0	0	1	0	3	0
ENSG00000184178	3	7	3	5	4	3	8	3	6	6	5	7	4	10	6	7	5	17	15	7	5	11	7	7	7	7	4	6	9	11	9	9	5	9	4	10	4	11	5	4	8	10	4	5	8	7	7	17	5	7	18	6	8
ENSG00000184182	5	4	1	4	7	3	6	9	5	4	5	8	4	15	15	13	11	8	9	5	4	6	1	3	18	9	6	7	4	10	6	10	8	13	1	5	9	8	11	3	6	2	8	6	3	6	2	6	6	7	8	4	7
ENSG00000184185	36	12	38	11	52	24	61	51	45	15	43	34	30	46	32	38	51	41	16	17	11	23	26	11	45	19	16	50	19	45	40	55	30	77	26	54	58	66	14	64	13	10	41	14	21	36	18	2	58	44	11	33	16
ENSG00000184203	7	11	11	7	4	7	4	11	12	4	7	18	21	43	17	15	11	10	12	6	4	17	5	9	11	26	17	14	13	11	9	14	9	29	7	21	13	24	17	6	12	10	12	5	7	8	9	12	4	6	9	3	8
ENSG00000184206	2	2	2	2	2	1	1	3	4	1	0	3	2	4	2	2	1	1	1	4	1	2	0	0	1	2	2	2	3	0	1	5	2	2	0	1	3	0	0	3	0	2	1	3	0	0	0	3	0	0	1	3	1
ENSG00000184207	18	12	13	17	37	16	20	44	30	11	17	47	34	36	22	21	30	26	16	9	8	21	12	15	25	16	16	47	14	31	26	44	16	28	10	49	22	56	23	42	27	16	37	17	12	21	6	18	21	11	12	17	13
